roll,status,marks,total,percentage,grade,name,source_page
815633,PASS,542,1100,49.27,D,,112
815640,PASS,720,1100,65.45,B,,112
815642,PASS,515,1100,46.82,D,,112
815643,PASS,572,1100,52.0,C,,112
815647,PASS,625,1100,56.82,C,,112
815648,PASS,669,1100,60.82,B,,112
815649,PASS,585,1100,53.18,C,,112
815650,PASS,725,1100,65.91,B,,112
815652,PASS,568,1100,51.64,C,,112
815653,PASS,531,1100,48.27,D,,112
815656,PASS,595,1100,54.09,C,,112
815657,PASS,667,1100,60.64,B,,112
815659,PASS,676,1100,61.45,B,,112
815664,PASS,568,1100,51.64,C,,112
815672,PASS,579,1100,52.64,C,,112
815674,PASS,652,1100,59.27,C,,112
815675,PASS,631,1100,57.36,C,,112
815676,PASS,578,1100,52.55,C,,112
815682,PASS,541,1100,49.18,D,,112
815686,PASS,677,1100,61.55,B,,112
815687,PASS,571,1100,51.91,C,,112
815691,PASS,586,1100,53.27,C,,112
815692,PASS,649,1100,59.0,C,,112
815695,PASS,574,1100,52.18,C,,112
815696,PASS,815,1100,74.09,A,,112
815700,PASS,584,1100,53.09,C,,112
815702,PASS,533,1100,48.45,D,,112
815706,PASS,747,1100,67.91,B,,112
815707,PASS,559,1100,50.82,C,,112
815711,PASS,562,1100,51.09,C,,112
815712,PASS,628,1100,57.09,C,,112
815713,PASS,666,1100,60.55,B,,112
815716,PASS,496,1100,45.09,D,,112
815718,PASS,655,1100,59.55,C,,112
815721,PASS,814,1100,74.0,A,,112
815723,PASS,749,1100,68.09,B,,112
815725,PASS,535,1100,48.64,D,,112
815726,PASS,589,1100,53.55,C,,112
815728,PASS,612,1100,55.64,C,,112
815730,PASS,604,1100,54.91,C,,112
815731,PASS,671,1100,61.0,B,,112
815733,PASS,602,1100,54.73,C,,112
815734,PASS,603,1100,54.82,C,,112
815735,PASS,628,1100,57.09,C,,112
815737,PASS,605,1100,55.0,C,,112
815739,PASS,875,1100,79.55,A,,112
815744,PASS,785,1100,71.36,A,,112
815745,PASS,572,1100,52.0,C,,112
815747,PASS,733,1100,66.64,B,,112
815748,PASS,522,1100,47.45,D,,112
815752,PASS,736,1100,66.91,B,,112
815753,PASS,624,1100,56.73,C,,112
815754,PASS,587,1100,53.36,C,,112
815755,PASS,530,1100,48.18,D,,112
815757,PASS,579,1100,52.64,C,,112
815758,PASS,683,1100,62.09,B,,112
815760,PASS,469,1100,42.64,D,,112
815763,PASS,578,1100,52.55,C,,112
815764,PASS,793,1100,72.09,A,,112
815765,PASS,800,1100,72.73,A,,112
815766,PASS,698,1100,63.45,B,,112
815769,PASS,604,1100,54.91,C,,112
815770,PASS,619,1100,56.27,C,,112
815771,PASS,668,1100,60.73,B,,112
815775,PASS,596,1100,54.18,C,,112
815777,PASS,638,1100,58.0,C,,112
815778,PASS,699,1100,63.55,B,,112
815780,PASS,746,1100,67.82,B,,112
815781,PASS,576,1100,52.36,C,,112
815785,PASS,727,1100,66.09,B,,112
815786,PASS,723,1100,65.73,B,,112
815787,PASS,716,1100,65.09,B,,112
815788,PASS,736,1100,66.91,B,,112
815789,PASS,567,1100,51.55,C,,112
815790,PASS,572,1100,52.0,C,,112
815791,PASS,907,1100,82.45,A-1,,112
815792,PASS,642,1100,58.36,C,,112
815794,PASS,506,1100,46.0,D,,112
815795,PASS,544,1100,49.45,D,,112
815796,PASS,670,1100,60.91,B,,112
815799,PASS,727,1100,66.09,B,,112
815803,PASS,496,1100,45.09,D,,112
815807,PASS,682,1100,62.0,B,,112
815817,PASS,567,1100,51.55,C,,112
815820,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
815822,PASS,733,1100,66.64,B,,112
815827,PASS,495,1100,45.0,D,,112
815828,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
815861,PASS,827,1100,75.18,A,,113
815862,PASS,921,1100,83.73,A-1,,113
815863,PASS,897,1100,81.55,A-1,,113
815864,PASS,949,1100,86.27,A-1,,113
815865,PASS,863,1100,78.45,A,,113
815866,PASS,775,1100,70.45,A,,113
815867,PASS,854,1100,77.64,A,,113
815868,PASS,911,1100,82.82,A-1,,113
815869,PASS,908,1100,82.55,A-1,,113
815870,PASS,611,1100,55.55,C,,113
815871,PASS,944,1100,85.82,A-1,,113
815872,PASS,801,1100,72.82,A,,113
815873,PASS,840,1100,76.36,A,,113
815874,PASS,903,1100,82.09,A-1,,113
815875,PASS,835,1100,75.91,A,,113
815876,PASS,764,1100,69.45,B,,113
815877,PASS,731,1100,66.45,B,,113
815878,PASS,741,1100,67.36,B,,113
815879,PASS,762,1100,69.27,B,,113
815880,PASS,970,1100,88.18,A-1,,113
815881,PASS,729,1100,66.27,B,,113
815882,PASS,913,1100,83.0,A-1,,113
815883,PASS,828,1100,75.27,A,,113
815884,PASS,877,1100,79.73,A,,113
815885,PASS,753,1100,68.45,B,,113
815886,PASS,849,1100,77.18,A,,113
815887,PASS,935,1100,85.0,A-1,,113
815888,PASS,918,1100,83.45,A-1,,113
815889,PASS,874,1100,79.45,A,,113
815890,PASS,773,1100,70.27,A,,113
815892,PASS,541,1100,49.18,D,,113
815901,PASS,896,1100,81.45,A-1,,113
815902,PASS,644,1100,58.55,C,,114
815903,PASS,802,1100,72.91,A,,113
815904,PASS,868,1100,78.91,A,,113
815905,PASS,626,1100,56.91,C,,114
815907,PASS,780,1100,70.91,A,,113
815908,PASS,719,1100,65.36,B,,114
815910,PASS,536,1100,48.73,D,,114
